Index;Logradouro;Numero;Complemento;Valor_Avaliacao;Bairro;Ano_Construcao;Area_Terreno;Area_Construida;Padrao_Acabamento;Tipo_Construcao;Tipo_Ocupacao;Data_Transacao;Estado_Conservacao;Tipo_Imovel;Ano;Região;Mes
26976;Av Conselheiro Aguiar;4010;Apto 802 Beach Class Conselheiro Residence;360100;Boa Viagem;2014;1776.5;55.63;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-06;Bom;Apartamento;2022;Sul;Dezembro
26977;Av Conselheiro Aguiar;4010;Apto 1001 Beach Class Conselheiro Residence;389531;Boa Viagem;2014;1776.5;88.58;Superior;Apartamento > 4 Pavimentos;Residencial;2022-07-05;Bom;Apartamento;2022;Sul;Julho
26978;Av Conselheiro Aguiar;4010;Apto 1001 Beach Class Conselheiro Residence;389531;Boa Viagem;2014;1776.5;88.58;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-09;Bom;Apartamento;2022;Sul;Março
26979;Av Conselheiro Aguiar;4010;Apto 1001 Beach Class Conselheiro Residence;469040;Boa Viagem;2014;1776.5;88.58;Superior;Apartamento > 4 Pavimentos;Residencial;2022-06-17;Bom;Apartamento;2022;Sul;Junho
26980;Av Conselheiro Aguiar;4010;Apto 1005 Beach Class Conselheiro Residence;410000;Boa Viagem;2014;1776.5;89.69;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-15;Bom;Apartamento;2022;Sul;Março
26981;Av Conselheiro Aguiar;4010;Apto 1502 Beach Class Conselheiro Residence;300000;Boa Viagem;2014;1776.5;55.63;Superior;Apartamento > 4 Pavimentos;Residencial;2022-08-25;Bom;Apartamento;2022;Sul;Agosto
26982;Av Conselheiro Aguiar;4010;Apto 2102 Beach Class Conselheiro Residence;288096;Boa Viagem;2014;1776.5;55.63;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-22;Bom;Apartamento;2022;Sul;Dezembro
26983;Av Conselheiro Aguiar;4010;Apto 2903 Beach Class Conselheiro Residence;442943;Boa Viagem;2014;1776.5;89.6;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-28;Bom;Apartamento;2022;Sul;Dezembro
26984;Av Conselheiro Aguiar;4010;Apto 2903 Beach Class Conselheiro Residence;1184199;Boa Viagem;2014;1776.5;89.6;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-28;Bom;Apartamento;2022;Sul;Dezembro
26985;Av Engenheiro Domingos Ferreira;4023;Sala 0704 Ctr Emp Boa Viagem;395000;Boa Viagem;1990;1980.0;137.97;Médio;Sala > 4 Pavimentos;Comercial;2022-12-22;Bom;Sala;2022;Sul;Dezembro
26986;Av Engenheiro Domingos Ferreira;3965;Apto 1301 Edf Cerejeira;350000;Boa Viagem;1979;984.0;149.24;Médio;Apartamento > 4 Pavimentos;Residencial;2022-09-20;Bom;Apartamento;2022;Sul;Setembro
26987;Av Engenheiro Domingos Ferreira;3965;Apto 1301 Edf Cerejeira;350000;Boa Viagem;1979;984.0;149.24;Médio;Apartamento > 4 Pavimentos;Residencial;2022-09-21;Bom;Apartamento;2022;Sul;Setembro
26988;Av Engenheiro Domingos Ferreira;3965;Sala 0006 Edf Cerejeira;168000;Boa Viagem;1979;984.0;107.81;Médio;Sala > 4 Pavimentos;Comercial;2022-06-27;Bom;Sala;2022;Sul;Junho
26989;Av Engenheiro Domingos Ferreira;3965;Sala 0007 Edf Cerejeira;140000;Boa Viagem;1979;984.0;62.98;Médio;Sala > 4 Pavimentos;Comercial;2022-06-29;Bom;Sala;2022;Sul;Junho
26990;Av Engenheiro Domingos Ferreira;3965;Sala 1 Edf Cerejeira;88419;Boa Viagem;1979;984.0;56.36;Médio;Sala > 4 Pavimentos;Comercial;2022-09-19;Bom;Sala;2022;Sul;Setembro
26991;Av Engenheiro Domingos Ferreira;3965;Sala 1 Edf Cerejeira;99000;Boa Viagem;1979;984.0;56.36;Médio;Sala > 4 Pavimentos;Comercial;2022-12-12;Bom;Sala;2022;Sul;Dezembro
26992;Av Engenheiro Domingos Ferreira;3965;Apto 0402 Edf Cerejeira;300000;Boa Viagem;1979;984.0;116.78;Médio;Apartamento > 4 Pavimentos;Residencial;2022-03-22;Bom;Apartamento;2022;Sul;Março
26993;Av Engenheiro Domingos Ferreira;3965;Apto 0804 Edf Cerejeira;300000;Boa Viagem;1979;984.0;149.24;Médio;Apartamento > 4 Pavimentos;Residencial;2022-02-08;Bom;Apartamento;2022;Sul;Fevereiro
26994;Av Engenheiro Domingos Ferreira;3965;Sala 2 Edf Cerejeira;85000;Boa Viagem;1979;984.0;53.17;Médio;Sala > 4 Pavimentos;Comercial;2022-09-27;Bom;Sala;2022;Sul;Setembro
26995;Av Engenheiro Domingos Ferreira;3901;Nan;11000000;Boa Viagem;2006;1056.0;1452.0;Superior;Edificação Especial;Comercial;2022-02-11;Bom;Templo religioso;2022;Sul;Fevereiro
26996;Av Boa Viagem;3754;Apto 0801 Edf Pedra Do Mar;1083000;Boa Viagem;1987;518.4;223.09;Superior;Apartamento > 4 Pavimentos;Residencial;2022-07-27;Bom;Apartamento;2022;Sul;Julho
26997;Av Boa Viagem;3754;Apto 0801 Edf Pedra Do Mar;1083000;Boa Viagem;1987;518.4;223.09;Superior;Apartamento > 4 Pavimentos;Residencial;2022-06-20;Bom;Apartamento;2022;Sul;Junho
26998;Av Boa Viagem;3754;Apto 0801 Edf Pedra Do Mar;1083730;Boa Viagem;1987;518.4;223.09;Superior;Apartamento > 4 Pavimentos;Residencial;2022-11-24;Bom;Apartamento;2022;Sul;Novembro
26999;Av Boa Viagem;3754;Apto 0801 Edf Pedra Do Mar;1083000;Boa Viagem;1987;518.4;223.09;Superior;Apartamento > 4 Pavimentos;Residencial;2022-08-17;Bom;Apartamento;2022;Sul;Agosto
27000;Av Boa Viagem;3778;Apto 2601 Edf Reginaldo Araujo;8000000;Boa Viagem;2010;1567.36;516.27;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-26;Bom;Apartamento;2022;Sul;Dezembro
27001;Av Boa Viagem;3804;Apto 2301 Edf Porto Seguro;3399000;Boa Viagem;1997;2541.98;510.63;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-16;Bom;Apartamento;2022;Sul;Março
27002;Rua Dos Navegantes;972;Apto 602 Edf Luiza Ramos;841495;Boa Viagem;2008;935.48;140.12;Superior;Apartamento > 4 Pavimentos;Residencial;2022-11-24;Bom;Apartamento;2022;Sul;Novembro
27003;Rua Dos Navegantes;972;Apto 602 Edf Luiza Ramos;800000;Boa Viagem;2008;935.48;140.12;Superior;Apartamento > 4 Pavimentos;Residencial;2022-08-11;Bom;Apartamento;2022;Sul;Agosto
27004;Rua Dos Navegantes;972;Apto 602 Edf Luiza Ramos;800000;Boa Viagem;2008;935.48;140.12;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-28;Bom;Apartamento;2022;Sul;Dezembro
27005;Rua Dos Navegantes;972;Apto 1501 Edf Luiza Ramos;850000;Boa Viagem;2008;935.48;140.12;Superior;Apartamento > 4 Pavimentos;Residencial;2022-02-16;Bom;Apartamento;2022;Sul;Fevereiro
27006;Rua Dos Navegantes;972;Apto 2201 Edf Luiza Ramos;917706;Boa Viagem;2008;935.48;137.71;Superior;Apartamento > 4 Pavimentos;Residencial;2022-09-29;Bom;Apartamento;2022;Sul;Setembro
27007;Rua Dos Navegantes;972;Apto 2101 Edf Luiza Ramos;924656;Boa Viagem;2008;935.48;140.12;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-23;Bom;Apartamento;2022;Sul;Dezembro
27008;Rua Serinhaem;149;Apto 501 Edf Parador De Cervantes;485223;Boa Viagem;2008;1568.04;114.57;Superior;Apartamento > 4 Pavimentos;Residencial;2022-02-14;Bom;Apartamento;2022;Sul;Fevereiro
27009;Rua Serinhaem;149;Apto 604 Edf Parador De Cervantes;481782;Boa Viagem;2008;1568.04;112.66;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-22;Bom;Apartamento;2022;Sul;Março
27010;Rua Serinhaem;149;Apto 1205 Edf Parador De Cervantes;493518;Boa Viagem;2008;1568.04;110.75;Superior;Apartamento > 4 Pavimentos;Residencial;2022-02-09;Bom;Apartamento;2022;Sul;Fevereiro
27011;Rua Serinhaem;149;Apto 1303 Edf Parador De Cervantes;525000;Boa Viagem;2008;1568.04;112.66;Superior;Apartamento > 4 Pavimentos;Residencial;2022-09-28;Bom;Apartamento;2022;Sul;Setembro
27012;Rua Serinhaem;149;Apto 1404 Edf Parador De Cervantes;506616;Boa Viagem;2008;1568.04;112.66;Superior;Apartamento > 4 Pavimentos;Residencial;2022-08-26;Bom;Apartamento;2022;Sul;Agosto
27013;Rua Serinhaem;149;Apto 1503 Edf Parador De Cervantes;545000;Boa Viagem;2008;1568.04;112.66;Superior;Apartamento > 4 Pavimentos;Residencial;2022-04-27;Bom;Apartamento;2022;Sul;Abril
27014;Rua Serinhaem;149;Apto 1504 Edf Parador De Cervantes;535000;Boa Viagem;2008;1568.04;112.66;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-10;Bom;Apartamento;2022;Sul;Março
27015;Rua Serinhaem;149;Apto 1501 Edf Parador De Cervantes;545000;Boa Viagem;2008;1568.04;114.57;Superior;Apartamento > 4 Pavimentos;Residencial;2022-06-15;Bom;Apartamento;2022;Sul;Junho
27016;Rua Serinhaem;125;Nan;2200000;Boa Viagem;2003;439.81;645.6;Médio;Loja <= 4 Pavimentos;Comercial;2022-06-02;Bom;Loja;2022;Sul;Junho
27017;Rua Dos Navegantes;1059;Apto 1201 Edf Villa Dos Navegantes;780000;Boa Viagem;2005;960.0;159.38;Superior;Apartamento > 4 Pavimentos;Residencial;2022-05-03;Bom;Apartamento;2022;Sul;Maio
27018;Rua Dos Navegantes;1059;Apto 1501 Edf Villa Dos Navegantes;700000;Boa Viagem;2005;960.0;159.38;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-17;Bom;Apartamento;2022;Sul;Março
27019;Rua Dos Navegantes;1059;Apto 1501 Edf Villa Dos Navegantes;800000;Boa Viagem;2005;960.0;159.38;Superior;Apartamento > 4 Pavimentos;Residencial;2022-04-12;Bom;Apartamento;2022;Sul;Abril
27020;Rua Dos Navegantes;1017;Apto 0401 Edf Corcovado;320000;Boa Viagem;1966;390.0;113.54;Médio;Apartamento > 4 Pavimentos;Residencial;2022-01-27;Regular;Apartamento;2022;Sul;Janeiro
27021;Rua Salgueiro;73;Apto 0922 Edf Holiday;55000;Boa Viagem;1963;6042.0;28.0;Simples;Apartamento > 4 Pavimentos;Residencial;2022-05-16;Bom;Apartamento;2022;Sul;Maio
27022;Rua Ribeiro De Brito;241;Apto 0301 Edf Alvorada;515000;Boa Viagem;1980;1305.0;221.32;Médio;Apartamento > 4 Pavimentos;Residencial;2022-02-24;Bom;Apartamento;2022;Sul;Fevereiro
27023;Rua Ribeiro De Brito;241;Apto 0801 Edf Alvorada;540000;Boa Viagem;1980;1305.0;221.32;Médio;Apartamento > 4 Pavimentos;Residencial;2022-08-31;Bom;Apartamento;2022;Sul;Agosto
27024;Rua Ribeiro De Brito;241;Apto 0801 Edf Alvorada;530000;Boa Viagem;1980;1305.0;221.32;Médio;Apartamento > 4 Pavimentos;Residencial;2022-07-20;Bom;Apartamento;2022;Sul;Julho
27025;Av Conselheiro Aguiar;4200;Loja 0034 Edf Vitrine;295000;Boa Viagem;1980;1282.5;114.74;Médio;Loja <= 4 Pavimentos;Comercial;2022-06-13;Bom;Loja;2022;Sul;Junho
27026;Av Conselheiro Aguiar;4200;Loja 0035 Edf Vitrine;275000;Boa Viagem;1980;1282.5;116.94;Médio;Loja <= 4 Pavimentos;Comercial;2022-06-13;Bom;Loja;2022;Sul;Junho
27027;Rua Pedro Bergamo;109;Apto 0204 Edf Benidorm;350000;Boa Viagem;1986;1174.85;153.89;Médio;Apartamento > 4 Pavimentos;Residencial;2022-01-26;Bom;Apartamento;2022;Sul;Janeiro
27028;Av Conselheiro Aguiar;4252;Apto 0801 Edf Conselheiro João Alfredo;430000;Boa Viagem;1974;808.27;177.5;Médio;Apartamento > 4 Pavimentos;Residencial;2022-10-15;Bom;Apartamento;2022;Sul;Outubro
27029;Av Conselheiro Aguiar;4252;Apto 0701 Edf Conselheiro João Alfredo;370000;Boa Viagem;1974;808.27;177.5;Médio;Apartamento > 4 Pavimentos;Residencial;2022-07-11;Bom;Apartamento;2022;Sul;Julho
27030;Av Conselheiro Aguiar;4252;Apto 0702 Edf Conselheiro João Alfredo;434411;Boa Viagem;1974;808.27;177.5;Médio;Apartamento > 4 Pavimentos;Residencial;2022-12-12;Bom;Apartamento;2022;Sul;Dezembro
27031;Rua Dos Navegantes;911;Apto 1102 Edf Porto Colon;700000;Boa Viagem;1999;1350.22;137.73;Superior;Apartamento > 4 Pavimentos;Residencial;2022-08-02;Bom;Apartamento;2022;Sul;Agosto
27032;Rua Dos Navegantes;911;Apto 1502 Edf Porto Colon;646049;Boa Viagem;1999;1350.22;137.73;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-24;Bom;Apartamento;2022;Sul;Março
27033;Rua Dos Navegantes;865;Apto 0402 Edf Vauthier;673000;Boa Viagem;1980;1445.0;268.82;Superior;Apartamento > 4 Pavimentos;Residencial;2022-01-26;Bom;Apartamento;2022;Sul;Janeiro
27034;Rua Dos Navegantes;835;Apto 0005 Edf Miramar;194788;Boa Viagem;1958;703.0;45.8;Simples;Apartamento <= 4 Pavimentos;Residencial;2022-11-30;Bom;Apartamento;2022;Sul;Novembro
27035;Rua Dos Navegantes;835;Apto 0006 Edf Miramar;180000;Boa Viagem;1958;703.0;45.8;Simples;Apartamento <= 4 Pavimentos;Residencial;2022-12-07;Bom;Apartamento;2022;Sul;Dezembro
27036;Rua Dos Navegantes;835;Apto 0006 Edf Miramar;180000;Boa Viagem;1958;703.0;45.8;Simples;Apartamento <= 4 Pavimentos;Residencial;2022-11-30;Bom;Apartamento;2022;Sul;Novembro
27037;Rua Ernesto De Paula Santos;130;Apto 0301 Edf Serpa Pinto;460000;Boa Viagem;1970;540.0;125.0;Médio;Apartamento > 4 Pavimentos;Residencial;2022-08-29;Bom;Apartamento;2022;Sul;Agosto
27038;Rua Ernesto De Paula Santos;168;Apto 1302 Edf Majorica;1012000;Boa Viagem;1980;1120.0;319.26;Médio;Apartamento > 4 Pavimentos;Residencial;2022-09-07;Bom;Apartamento;2022;Sul;Setembro
27039;Rua Ernesto De Paula Santos;168;Apto 0201 Edf Majorica;630000;Boa Viagem;1980;1120.0;202.31;Médio;Apartamento > 4 Pavimentos;Residencial;2022-01-24;Bom;Apartamento;2022;Sul;Janeiro
27040;Rua Ernesto De Paula Santos;168;Apto 1301 Edf Majorica;1050000;Boa Viagem;1982;1120.0;381.99;Médio;Apartamento > 4 Pavimentos;Residencial;2022-12-28;Bom;Apartamento;2022;Sul;Dezembro
27041;Av Conselheiro Aguiar;4189;Apto 0011 Bloco Bahia;158018;Boa Viagem;1987;5012.09;43.69;Médio;Apartamento <= 4 Pavimentos;Residencial;2022-06-29;Bom;Apartamento;2022;Sul;Junho
27042;Rua Ernesto De Paula Santos;315;Apto 1202 Edf Ávila;560000;Boa Viagem;1979;1200.0;191.09;Médio;Apartamento > 4 Pavimentos;Residencial;2022-01-31;Bom;Apartamento;2022;Sul;Janeiro
27043;Av Conselheiro Aguiar;4368;Apto 0601 Edf Normandie;320000;Boa Viagem;1970;1450.0;97.71;Médio;Apartamento > 4 Pavimentos;Residencial;2022-10-07;Bom;Apartamento;2022;Sul;Outubro
27044;Av Conselheiro Aguiar;4368;Apto 0803 Edf Normandie;320000;Boa Viagem;1970;1450.0;97.71;Médio;Apartamento > 4 Pavimentos;Residencial;2022-08-09;Bom;Apartamento;2022;Sul;Agosto
27045;Av Conselheiro Aguiar;4406;Apto 0206 Edf Tuchaua;340000;Boa Viagem;1971;1127.0;141.48;Simples;Apartamento > 4 Pavimentos;Residencial;2022-04-18;Bom;Apartamento;2022;Sul;Abril
27046;Av Conselheiro Aguiar;4406;Apto 0406 Edf Tuchaua;350000;Boa Viagem;1971;1127.0;141.48;Simples;Apartamento > 4 Pavimentos;Residencial;2022-08-12;Bom;Apartamento;2022;Sul;Agosto
27047;Rua Carlos Pereira Falcao;168;Apto 0302;160000;Boa Viagem;1965;744.0;76.3;Simples;Apartamento <= 4 Pavimentos;Residencial;2022-06-13;Bom;Apartamento;2022;Sul;Junho
27048;Av Engenheiro Domingos Ferreira;4161;Apto 0204 Edf Sto Agostinho;235000;Boa Viagem;1968;686.0;111.15;Médio;Apartamento > 4 Pavimentos;Residencial;2022-02-09;Bom;Apartamento;2022;Sul;Fevereiro
27049;Av Engenheiro Domingos Ferreira;4161;Apto 0202 Edf Sto Agostinho;235000;Boa Viagem;1968;686.0;111.15;Médio;Apartamento > 4 Pavimentos;Residencial;2022-02-15;Bom;Apartamento;2022;Sul;Fevereiro
27050;Av Boa Viagem;3962;Apto 0101 Edf Queen Mary;844757;Boa Viagem;1970;1525.1;224.41;Médio;Apartamento > 4 Pavimentos;Residencial;2022-01-31;Bom;Apartamento;2022;Sul;Janeiro
27051;Av Boa Viagem;3984;Apto 302 Edf Adelmar Da Costa Carvalho;1280000;Boa Viagem;2011;1144.72;204.66;Superior;Apartamento > 4 Pavimentos;Residencial;2022-09-27;Bom;Apartamento;2022;Sul;Setembro
27052;Av Boa Viagem;4000;Apto 0701 Edf Vania;2800000;Boa Viagem;1985;2508.5;266.78;Superior;Apartamento > 4 Pavimentos;Residencial;2022-07-20;Bom;Apartamento;2022;Sul;Julho
27053;Av Boa Viagem;4000;Apto 0802 Edf Vania;1800000;Boa Viagem;1985;2508.5;266.78;Superior;Apartamento > 4 Pavimentos;Residencial;2022-10-29;Bom;Apartamento;2022;Sul;Outubro
27054;Av Boa Viagem;4000;Apto 0802 Edf Vania;1800000;Boa Viagem;1985;2508.5;266.78;Superior;Apartamento > 4 Pavimentos;Residencial;2022-11-21;Bom;Apartamento;2022;Sul;Novembro
27055;Av Boa Viagem;4000;Apto 0802 Edf Vania;1800000;Boa Viagem;1985;2508.5;266.78;Superior;Apartamento > 4 Pavimentos;Residencial;2022-11-21;Bom;Apartamento;2022;Sul;Novembro
27056;Rua Dos Navegantes;860;Apto 0204 Edf Malaga;370000;Boa Viagem;1969;779.0;119.87;Médio;Apartamento > 4 Pavimentos;Residencial;2022-01-24;Bom;Apartamento;2022;Sul;Janeiro
27057;Rua Dos Navegantes;860;Apto 0603 Edf Malaga;850000;Boa Viagem;1969;779.0;245.3;Médio;Apartamento > 4 Pavimentos;Residencial;2022-10-18;Bom;Apartamento;2022;Sul;Outubro
27058;Rua Dos Navegantes;860;Apto 0602 Edf Malaga;750949;Boa Viagem;1969;779.0;225.11;Médio;Apartamento > 4 Pavimentos;Residencial;2022-12-28;Bom;Apartamento;2022;Sul;Dezembro
27059;Rua Carlos Pereira Falcao;217;Apto 0601 Edf Firenze;650000;Boa Viagem;1979;870.0;213.92;Médio;Apartamento > 4 Pavimentos;Residencial;2022-04-25;Bom;Apartamento;2022;Sul;Abril
27060;Av Engenheiro Domingos Ferreira;4267;Nan;2612000;Boa Viagem;1952;444.4;418.31;Médio;Edificação Especial;Comercial;2022-08-25;Bom;Edificação Especial;2022;Sul;Agosto
27061;Rua Catole Do Rocha;28;Nan;80000;Ibura;2009;280.0;117.72;Simples;Casa;Residencial;2022-07-12;Bom;Casa;2022;Sul;Julho
27062;Rua Garanhuns;15;Qx10;145000;Jordao;1944;120.0;56.0;Simples;Casa;Residencial;2022-11-30;Bom;Casa;2022;Sul;Novembro
27063;Rua Serra Talhada;135;Casa 0012;69000;Jordao;1963;200.0;56.0;Simples;Casa;Residencial;2022-07-29;Bom;Casa;2022;Sul;Julho
27064;Rua Bahia;22;Nan;111323;Jordao;2021;370.0;257.54;Médio;Edificação Especial;Residencial;2022-06-06;Bom;Templo religioso;2022;Sul;Junho
27065;Rua Bahia;22;Nan;170000;Jordao;2021;370.0;257.54;Médio;Edificação Especial;Residencial;2022-09-27;Bom;Templo religioso;2022;Sul;Setembro
27066;Rua Bahia;22;Nan;649750;Jordao;2021;370.0;257.54;Médio;Edificação Especial;Residencial;2022-04-29;Bom;Templo religioso;2022;Sul;Abril
27067;Rua Goias;3;Nan;75000;Jordao;1982;276.0;45.0;Simples;Casa;Residencial;2022-03-24;Bom;Casa;2022;Sul;Março
27068;Rua Dr Alvaro Ferraz;31;Nan;150000;Jordao;1982;0.0;37.0;Simples;Casa;Residencial;2022-01-24;Bom;Casa;2022;Sul;Janeiro
27069;Rua Dr Alvaro Ferraz;31;Nan;150000;Jordao;1982;0.0;37.0;Simples;Casa;Residencial;2022-12-22;Bom;Casa;2022;Sul;Dezembro
27070;Rua Bahia;40;Nan;174143;Jordao;1982;280.0;55.0;Simples;Casa;Residencial;2022-12-22;Bom;Casa;2022;Sul;Dezembro
27071;Rua Tamara;19;Nan;290000;Jordao;2018;200.0;292.0;Médio;Casa;Residencial;2022-02-07;Bom;Casa;2022;Sul;Fevereiro
27072;Av Maria Irene;57;Nan;692999;Jordao;1965;324.0;29.0;Simples;Casa;Residencial;2022-12-12;Bom;Casa;2022;Sul;Dezembro
27073;Rua Cafarnaum;32;Apto 0102;150000;Jordao;1982;457.5;79.12;Simples;Apartamento <= 4 Pavimentos;Residencial;2022-04-27;Bom;Apartamento;2022;Sul;Abril
27074;Av Maria Irene;561;Nan;75871;Jordao;1982;360.0;51.0;Simples;Casa;Residencial;2022-01-06;Bom;Casa;2022;Sul;Janeiro
27075;Rua Antonio Luiz Soares;129;Galpao 1;1524000;Boa Viagem;1978;1210.2;724.5;Simples;Galpão;Comercial;2022-12-30;Bom;Galpão;2022;Sul;Dezembro
27076;Rua Antonio Luiz Soares;129;Galpao 2;1500000;Boa Viagem;1978;1040.7;902.86;Simples;Galpão;Comercial;2022-12-30;Bom;Galpão;2022;Sul;Dezembro
27077;Rua Antonio Luiz Soares;129;Galpao 3;1500000;Boa Viagem;1978;1050.3;893.57;Simples;Galpão;Comercial;2022-12-28;Bom;Galpão;2022;Sul;Dezembro
27078;Rua Antonio Luiz Soares;129;Galpao 4;1602000;Boa Viagem;1978;1057.9;990.87;Simples;Galpão;Comercial;2022-12-28;Bom;Galpão;2022;Sul;Dezembro
27079;Rua Barao De Souza Leao;1595;Apto 0102 Edf Mandacaru;122576;Boa Viagem;1982;446.25;42.65;Simples;Apartamento <= 4 Pavimentos;Residencial;2022-08-19;Bom;Apartamento;2022;Sul;Agosto
27080;Rua Bruno Veloso;403;Apto 0102 Edf Biarritz;402000;Boa Viagem;1985;900.0;158.49;Médio;Apartamento > 4 Pavimentos;Residencial;2022-07-21;Bom;Apartamento;2022;Sul;Julho
27081;Rua Bruno Veloso;403;Apto 0102 Edf Biarritz;436000;Boa Viagem;1985;900.0;158.49;Médio;Apartamento > 4 Pavimentos;Residencial;2022-06-07;Bom;Apartamento;2022;Sul;Junho
27082;Rua Bruno Veloso;403;Apto 0502 Edf Biarritz;447000;Boa Viagem;1985;900.0;158.49;Médio;Apartamento > 4 Pavimentos;Residencial;2022-04-27;Bom;Apartamento;2022;Sul;Abril
27083;Rua Bruno Veloso;403;Apto 0502 Edf Biarritz;447000;Boa Viagem;1985;900.0;158.49;Médio;Apartamento > 4 Pavimentos;Residencial;2022-04-27;Bom;Apartamento;2022;Sul;Abril
27084;Rua Bruno Veloso;393;Apto 0301 Edf Torre Eiffel;395000;Boa Viagem;1987;853.11;168.02;Médio;Apartamento > 4 Pavimentos;Residencial;2022-07-26;Bom;Apartamento;2022;Sul;Julho
27085;Rua Bruno Veloso;393;Apto 0201 Edf Torre Eiffel;460107;Boa Viagem;1984;853.11;168.02;Médio;Apartamento > 4 Pavimentos;Residencial;2022-03-31;Bom;Apartamento;2022;Sul;Março
27086;Rua Bruno Veloso;393;Apto 0501 Edf Torre Eiffel;468862;Boa Viagem;1987;853.11;168.02;Médio;Apartamento > 4 Pavimentos;Residencial;2022-07-20;Bom;Apartamento;2022;Sul;Julho
27087;Rua Bruno Veloso;325;Apto 0601 Edf Poema;545000;Boa Viagem;1982;459.0;247.15;Médio;Apartamento > 4 Pavimentos;Residencial;2022-10-25;Bom;Apartamento;2022;Sul;Outubro
27088;Av Engenheiro Domingos Ferreira;3856;Apto 0904 Edf Daniela;415000;Boa Viagem;1983;1447.5;101.68;Médio;Apartamento > 4 Pavimentos;Residencial;2022-10-13;Bom;Apartamento;2022;Sul;Outubro
27089;Av Engenheiro Domingos Ferreira;3856;Apto 1301 Edf Daniela;550000;Boa Viagem;1983;1447.5;102.81;Médio;Apartamento > 4 Pavimentos;Residencial;2022-08-01;Bom;Apartamento;2022;Sul;Agosto
27090;Av Engenheiro Domingos Ferreira;3856;Apto 1302 Edf Daniela;375000;Boa Viagem;1983;1447.5;102.81;Médio;Apartamento > 4 Pavimentos;Residencial;2022-05-18;Bom;Apartamento;2022;Sul;Maio
27091;Av Engenheiro Domingos Ferreira;3856;Apto 0104 Edf Daniela;290000;Boa Viagem;1983;1447.5;101.68;Médio;Apartamento > 4 Pavimentos;Residencial;2022-06-08;Bom;Apartamento;2022;Sul;Junho
27092;Rua Dr Raul Lafayette;122;Apto 0601 Edf Castanhal;254000;Boa Viagem;1979;1344.0;68.15;Médio;Apartamento > 4 Pavimentos;Residencial;2022-02-28;Bom;Apartamento;2022;Sul;Fevereiro
27093;Rua Dr Raul Lafayette;122;Apto 0501 Edf Castanhal;217683;Boa Viagem;1979;1344.0;68.15;Médio;Apartamento > 4 Pavimentos;Residencial;2022-01-25;Bom;Apartamento;2022;Sul;Janeiro
27094;Rua Dr Raul Lafayette;122;Apto 0705 Edf Castanhal;250000;Boa Viagem;1979;1344.0;68.15;Médio;Apartamento > 4 Pavimentos;Residencial;2022-11-30;Bom;Apartamento;2022;Sul;Novembro
27095;Av Professor Joao Medeiros;533;Apto 0204 Bloco A;295000;Boa Viagem;1983;1710.0;125.28;Médio;Apartamento > 4 Pavimentos;Residencial;2022-06-01;Bom;Apartamento;2022;Sul;Junho
27096;Av Professor Joao Medeiros;593;Apto 0104 Bloco B;250000;Boa Viagem;1983;1710.0;100.64;Médio;Apartamento > 4 Pavimentos;Residencial;2022-07-08;Bom;Apartamento;2022;Sul;Julho
27097;Av Professor Joao Medeiros;533;Apto 0602 Bloco B;300000;Boa Viagem;1983;1710.0;100.64;Médio;Apartamento > 4 Pavimentos;Residencial;2022-03-23;Bom;Apartamento;2022;Sul;Março
27098;Av Professor Joao Medeiros;533;Apto 0403 Bloco B;283000;Boa Viagem;1983;1710.0;100.64;Médio;Apartamento > 4 Pavimentos;Residencial;2022-04-05;Bom;Apartamento;2022;Sul;Abril
27099;Rua Dr Raul Lafayette;191;Loja 1 Edf Universal Emp Center;326248;Boa Viagem;2000;1489.6;121.66;Superior;Loja > 4 Pavimentos;Comercial;2022-01-22;Bom;Loja;2022;Sul;Janeiro
27100;Rua Dr Raul Lafayette;191;Loja 1 Edf Universal Emp Center;326248;Boa Viagem;2000;1489.6;121.66;Superior;Loja > 4 Pavimentos;Comercial;2022-01-03;Bom;Loja;2022;Sul;Janeiro
27101;Rua Dr Raul Lafayette;191;Loja 0006 Edf Universal Emp Center;310000;Boa Viagem;2000;1489.6;100.45;Superior;Loja > 4 Pavimentos;Comercial;2022-03-23;Bom;Loja;2022;Sul;Março
27102;Rua Dr Raul Lafayette;191;Sala 0402 Edf Universal Emp Center;200000;Boa Viagem;2000;1489.6;65.01;Superior;Sala > 4 Pavimentos;Comercial;2022-06-14;Bom;Sala;2022;Sul;Junho
